country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,loc,res,rec,park,resMA7,recMA7,parkMA7,loch,town,dateTown,tests
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-22,0,2,-20,-5,-1,1,center,1,0,-20,0.2857142857142857,1.1428571428571428,-0.14285714285714324,center,אזור מרכז,2020-02-22center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-22,-1,1,-6,-4,0,0,hasharon,0,-1,-6,0,1.1428571428571426,5.285714285714286,נתניה,נתניה,2020-02-22נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-22,-1,-2,-21,-4,0,1,petach tikva,1,-1,-21,0.14285714285714285,0.1428571428571429,-1.8571428571428574,פתח תקווה,פתח תקווה,2020-02-22פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-22,-4,-4,-30,-5,-2,1,ramla,1,-4,-30,0.14285714285714285,2.142857142857143,-4,רמלה,רמלה,2020-02-22רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-22,-1,-3,-25,-6,-2,1,rehovot,1,-1,-25,0.2857142857142857,0.1428571428571428,-0.2857142857142856,רחובות,רחובות,2020-02-22רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-22,-8,-4,-20,-3,0,1,haifa-district,1,-8,-20,0.14285714285714285,0.1428571428571428,3.7142857142857144,haifa-district,אזור חיפה,2020-02-22haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-22,-5,-3,-17,-1,3,1,hadera,1,-5,-17,0.14285714285714285,2.142857142857143,7.57142857142857,חדרה,חדרה,2020-02-22חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-22,-8,-5,-25,-5,0,1,haifa,1,-8,-25,0.14285714285714285,-0.5714285714285714,2.7142857142857144,חיפה,חיפה,2020-02-22חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-22,-4,-12,-11,-1,-1,0,jerusalem,0,-4,-11,0.42857142857142855,0.4285714285714285,4.857142857142856,ירושלים,ירושלים,2020-02-22ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-22,-4,-6,-19,-8,1,1,north,1,-4,-19,0,2.571428571428571,18,north,אזור צפון,2020-02-22north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-22,-5,-6,-13,-4,2,1,akko,1,-5,-13,-0.14285714285714285,2.2857142857142856,13.428571428571429,עכו,עכו,2020-02-22עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-22,-31,NA,-28,-29,-1,NA,golan,NA,-31,-28,NA,0.7142857142857146,28.28571428571428,קצרין,קצרין,2020-02-22קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-22,-5,-8,7,-11,4,1,kinneret,1,-5,7,0,6.571428571428571,36.57142857142857,טבריה,טבריה,2020-02-22טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-22,-13,-7,-28,-12,0,NA,tzfat,NA,-13,-28,NA,0.2857142857142857,16,צפת,צפת,2020-02-22צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-22,-3,-7,-19,-5,-1,2,yizrael,2,-3,-19,0.42857142857142855,2.571428571428571,8.285714285714285,עפולה,עפולה,2020-02-22עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-22,4,4,4,5,0,0,south,0,4,4,1.2857142857142856,-0.5714285714285713,6.714285714285715,south,אזור דרום,2020-02-22south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-22,1,3,-16,-3,-3,1,ashkelon,1,1,-16,1.714285714285714,-3.0000000000000004,-5.999999999999999,אשקלון,אשקלון,2020-02-22אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-22,8,7,45,8,2,-1,be'er-sheva,-1,8,45,0.7142857142857142,1.8571428571428572,18.71428571428571,באר שבע,באר שבע,2020-02-22באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-22,-3,-2,-13,-4,-1,0,tlv,0,-3,-13,0.14285714285714285,1.1428571428571428,4.57142857142857,תל אביב-יפו,תל אביב-יפו,2020-02-22תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-23,1,1,9,0,1,0,israel,0,1,9,0.14285714285714285,1.857142857142857,9.857142857142858,israel,ישראל,2020-02-23israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-23,1,2,6,-1,1,0,center,0,1,6,0,2.2857142857142856,5.7142857142857135,center,אזור מרכז,2020-02-23center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-23,3,1,-1,1,1,0,hasharon,0,3,-1,-0.2857142857142857,2.4285714285714284,14.285714285714285,נתניה,נתניה,2020-02-23נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-23,0,0,3,1,2,0,petach tikva,0,0,3,0,0.7142857142857142,4.285714285714285,פתח תקווה,פתח תקווה,2020-02-23פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-23,4,5,1,-1,1,0,ramla,0,4,1,0,3.285714285714285,0.7142857142857142,רמלה,רמלה,2020-02-23רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-23,1,2,4,-1,1,0,rehovot,0,1,4,0,1.4285714285714286,5.142857142857143,רחובות,רחובות,2020-02-23רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-23,0,1,5,1,0,0,haifa-district,0,0,5,0,0.7142857142857142,6.428571428571428,haifa-district,אזור חיפה,2020-02-23haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-23,3,-1,9,3,1,0,hadera,0,3,9,-0.14285714285714285,3.142857142857143,10.571428571428571,חדרה,חדרה,2020-02-23חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-23,-1,1,2,-1,0,0,haifa,0,-1,2,0,-0.2857142857142856,4.999999999999999,חיפה,חיפה,2020-02-23חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-23,0,-5,11,4,1,0,jerusalem,0,0,11,0.14285714285714285,1.2857142857142856,6.999999999999999,ירושלים,ירושלים,2020-02-23ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-23,3,4,20,1,1,0,north,0,3,20,-0.14285714285714285,2.8571428571428568,21.857142857142858,north,אזור צפון,2020-02-23north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-23,5,6,9,2,1,0,akko,0,5,9,-0.14285714285714285,2.7142857142857144,16.428571428571423,עכו,עכו,2020-02-23עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-23,21,NA,31,9,4,-3,golan,-3,21,31,NA,2.571428571428572,33.57142857142857,קצרין,קצרין,2020-02-23קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-23,7,2,32,5,2,-1,kinneret,-1,7,32,-0.14285714285714285,6.7142857142857135,39.14285714285714,טבריה,טבריה,2020-02-23טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-23,1,7,21,2,0,-1,tzfat,-1,1,21,NA,1.4285714285714284,22.142857142857142,צפת,צפת,2020-02-23צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-23,1,4,16,2,1,0,yizrael,0,1,16,0.2857142857142857,2.4285714285714284,10.14285714285714,עפולה,עפולה,2020-02-23עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-23,-2,-2,9,0,1,1,south,1,-2,9,0.8571428571428572,0.7142857142857143,11.571428571428571,south,אזור דרום,2020-02-23south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-23,-5,-1,-2,-3,1,1,ashkelon,1,-5,-2,1.2857142857142856,-1.5714285714285716,0.8571428571428572,אשקלון,אשקלון,2020-02-23אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-23,-1,2,12,1,0,1,be'er-sheva,1,-1,12,0.42857142857142855,2.8571428571428568,22.142857142857142,באר שבע,באר שבע,2020-02-23באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-23,1,2,13,0,0,0,tlv,0,1,13,0,2.8571428571428568,11.857142857142856,תל אביב-יפו,תל אביב-יפו,2020-02-23תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-24,0,-1,2,-2,-1,1,israel,1,0,2,0,1.9999999999999998,12,israel,ישראל,2020-02-24israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-24,1,2,0,-1,1,1,center,1,1,0,0,2.4285714285714284,8.57142857142857,center,אזור מרכז,2020-02-24center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-24,2,-1,2,0,1,0,hasharon,0,2,2,-0.42857142857142855,2.571428571428571,18.428571428571427,נתניה,נתניה,2020-02-24נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-24,0,-1,0,0,1,0,petach tikva,0,0,0,-0.14285714285714285,0.857142857142857,7.428571428571428,פתח תקווה,פתח תקווה,2020-02-24פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-24,5,5,1,2,1,0,ramla,0,5,1,0,3.5714285714285716,4.428571428571429,רמלה,רמלה,2020-02-24רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-24,-2,1,-4,-2,0,1,rehovot,1,-2,-4,0,1.2857142857142858,6.285714285714286,רחובות,רחובות,2020-02-24רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-24,1,-2,-1,-1,0,0,haifa-district,0,1,-1,-0.14285714285714285,0.5714285714285714,8.57142857142857,haifa-district,אזור חיפה,2020-02-24haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-24,3,-4,4,2,0,0,hadera,0,3,4,-0.14285714285714285,2.8571428571428568,12,חדרה,חדרה,2020-02-24חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-24,-1,-2,2,-3,0,0,haifa,0,-1,2,0,-0.5714285714285714,7.714285714285713,חיפה,חיפה,2020-02-24חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-24,3,-6,7,3,0,1,jerusalem,1,3,7,0,1.5714285714285714,9.142857142857142,ירושלים,ירושלים,2020-02-24ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-24,2,0,27,1,1,0,north,0,2,27,-0.14285714285714285,3.2857142857142856,24.57142857142857,north,אזור צפון,2020-02-24north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-24,2,1,20,0,1,0,akko,0,2,20,-0.14285714285714285,3.1428571428571423,18.428571428571423,עכו,עכו,2020-02-24עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-24,-1,NA,47,2,-1,0,golan,0,-1,47,NA,3.285714285714286,39.142857142857146,קצרין,קצרין,2020-02-24קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-24,6,4,72,6,2,1,kinneret,1,6,72,-0.2857142857142857,6.428571428571428,40.28571428571428,טבריה,טבריה,2020-02-24טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-24,4,4,27,7,0,0,tzfat,0,4,27,NA,2.2857142857142856,26.428571428571427,צפת,צפת,2020-02-24צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-24,0,-1,3,2,0,1,yizrael,1,0,3,0.14285714285714285,2.571428571428571,11.42857142857143,עפולה,עפולה,2020-02-24עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-24,-9,-4,-4,-7,-7,4,south,4,-9,-4,0.8571428571428572,0.8571428571428571,12.57142857142857,south,אזור דרום,2020-02-24south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-24,-16,-9,-17,-14,-11,6,ashkelon,6,-16,-17,1.2857142857142856,-1.4285714285714286,2.714285714285714,אשקלון,אשקלון,2020-02-24אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-24,-3,3,6,-3,-3,2,be'er-sheva,2,-3,6,0.42857142857142855,3.1428571428571423,22.428571428571427,באר שבע,באר שבע,2020-02-24באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-24,4,0,4,-3,0,1,tlv,1,4,4,0,3.1428571428571423,13.857142857142856,תל אביב-יפו,תל אביב-יפו,2020-02-24תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-25,2,-2,-5,-2,-1,1,israel,1,2,-5,-0.14285714285714285,2.2857142857142856,17.28571428571428,israel,ישראל,2020-02-25israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-25,4,1,-5,0,1,0,center,0,4,-5,0,2.8571428571428568,15.285714285714285,center,אזור מרכז,2020-02-25center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-25,5,0,-2,1,0,0,hasharon,0,5,-2,-0.5714285714285714,2.9999999999999996,24.42857142857143,נתניה,נתניה,2020-02-25נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-25,2,-2,0,6,1,0,petach tikva,0,2,0,-0.14285714285714285,1.4285714285714284,12,פתח תקווה,פתח תקווה,2020-02-25פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-25,4,4,-10,-3,2,0,ramla,0,4,-10,0,3.8571428571428568,8.714285714285712,רמלה,רמלה,2020-02-25רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-25,4,1,0,0,1,0,rehovot,0,4,0,0,1.4285714285714284,11.714285714285715,רחובות,רחובות,2020-02-25רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-25,0,-3,-8,-2,0,1,haifa-district,1,0,-8,-0.2857142857142857,1,16.28571428571429,haifa-district,אזור חיפה,2020-02-25haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-25,3,-2,1,2,1,1,hadera,1,3,1,-0.2857142857142857,3.2857142857142847,18,חדרה,חדרה,2020-02-25חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-25,-1,-3,-10,-4,-1,1,haifa,1,-1,-10,-0.14285714285714285,-0.4285714285714284,15.999999999999998,חיפה,חיפה,2020-02-25חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-25,-2,-17,-14,-8,-1,2,jerusalem,2,-2,-14,-0.14285714285714285,1.857142857142857,12.714285714285714,ירושלים,ירושלים,2020-02-25ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-25,3,-1,10,0,1,1,north,1,3,10,-0.42857142857142855,4,29.57142857142857,north,אזור צפון,2020-02-25north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-25,2,-1,9,0,1,1,akko,1,2,9,-0.42857142857142855,3.999999999999999,24.28571428571428,עכו,עכו,2020-02-25עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-25,3,NA,26,2,3,0,golan,0,3,26,NA,6.857142857142857,41.85714285714286,קצרין,קצרין,2020-02-25קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-25,9,-2,34,2,1,0,kinneret,0,9,34,-0.42857142857142855,7.1428571428571415,41.71428571428571,טבריה,טבריה,2020-02-25טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-25,2,3,19,0,1,0,tzfat,0,2,19,NA,3.428571428571429,33.57142857142857,צפת,צפת,2020-02-25צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-25,3,0,2,0,2,1,yizrael,1,3,2,-0.14285714285714285,2.8571428571428568,16.428571428571423,עפולה,עפולה,2020-02-25עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-25,0,0,-10,-5,-7,3,south,3,0,-10,0.7142857142857142,1.2857142857142856,14.428571428571425,south,אזור דרום,2020-02-25south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-25,0,2,-9,-7,-9,3,ashkelon,3,0,-9,1.2857142857142856,-0.9999999999999998,7.285714285714284,אשקלון,אשקלון,2020-02-25אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-25,0,3,-6,-4,-5,3,be'er-sheva,3,0,-6,0.2857142857142857,3.5714285714285716,22.71428571428571,באר שבע,באר שבע,2020-02-25באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-25,4,0,2,-1,1,0,tlv,0,4,2,0,3,19.857142857142858,תל אביב-יפו,תל אביב-יפו,2020-02-25תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-26,4,1,23,2,1,-1,israel,-1,4,23,-0.2857142857142857,2.571428571428571,20.714285714285708,israel,ישראל,2020-02-26israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-26,4,1,20,2,1,-1,center,-1,4,20,-0.14285714285714285,2.8571428571428568,20,center,אזור מרכז,2020-02-26center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-26,4,-1,40,4,0,-1,hasharon,-1,4,40,-0.5714285714285714,3.1428571428571423,27.428571428571427,נתניה,נתניה,2020-02-26נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-26,-1,-2,24,2,1,0,petach tikva,0,-1,24,-0.2857142857142857,1.1428571428571428,15.857142857142858,פתח תקווה,פתח תקווה,2020-02-26פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-26,6,3,14,2,1,0,ramla,0,6,14,-0.14285714285714285,4.285714285714286,14.857142857142856,רמלה,רמלה,2020-02-26רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-26,2,4,17,1,1,-1,rehovot,-1,2,17,-0.14285714285714285,1.1428571428571428,18,רחובות,רחובות,2020-02-26רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-26,4,2,19,4,0,-1,haifa-district,-1,4,19,-0.2857142857142857,0.8571428571428572,18.571428571428573,haifa-district,אזור חיפה,2020-02-26haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-26,5,-3,20,8,1,-1,hadera,-1,5,20,-0.42857142857142855,4.142857142857142,22,חדרה,חדרה,2020-02-26חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-26,2,1,20,1,0,-1,haifa,-1,2,20,-0.14285714285714285,-1.2857142857142856,16.857142857142858,חיפה,חיפה,2020-02-26חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-26,4,-4,17,4,-1,-1,jerusalem,-1,4,17,-0.28571428571428564,3.285714285714285,15.857142857142856,ירושלים,ירושלים,2020-02-26ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-26,7,1,42,5,1,-1,north,-1,7,42,-0.42857142857142855,4.285714285714286,32.57142857142857,north,אזור צפון,2020-02-26north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-26,7,1,38,4,1,-1,akko,-1,7,38,-0.42857142857142855,3.8571428571428568,25.428571428571427,עכו,עכו,2020-02-26עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-26,16,NA,51,7,0,-1,golan,-1,16,51,NA,7.7142857142857135,44,קצרין,קצרין,2020-02-26קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-26,10,-1,62,12,1,-1,kinneret,-1,10,62,-0.5714285714285714,8.57142857142857,42,טבריה,טבריה,2020-02-26טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-26,6,4,44,10,2,-1,tzfat,-1,6,44,NA,4.571428571428572,37.57142857142857,צפת,צפת,2020-02-26צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-26,6,-1,20,6,1,-1,yizrael,-1,6,20,-0.2857142857142857,3.285714285714285,21.85714285714285,עפולה,עפולה,2020-02-26עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-26,2,3,20,2,1,-1,south,-1,2,20,0.5714285714285714,2,17.999999999999996,south,אזור דרום,2020-02-26south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-26,2,2,18,0,2,-1,ashkelon,-1,2,18,1,-0.7142857142857142,13.714285714285715,אשקלון,אשקלון,2020-02-26אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-26,5,3,27,4,1,-1,be'er-sheva,-1,5,27,0.2857142857142857,4.428571428571428,24.428571428571427,באר שבע,באר שבע,2020-02-26באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-26,4,2,21,0,1,0,tlv,0,4,21,0,3.285714285714285,22.714285714285715,תל אביב-יפו,תל אביב-יפו,2020-02-26תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-27,4,3,24,3,1,-1,israel,-1,4,24,-0.42857142857142855,3.571428571428571,21.28571428571428,israel,ישראל,2020-02-27israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-27,4,4,23,2,1,0,center,0,4,23,-0.2857142857142857,3.9999999999999996,20.857142857142854,center,אזור מרכז,2020-02-27center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-27,3,1,46,1,1,-1,hasharon,-1,3,46,-0.7142857142857142,5.142857142857142,29.142857142857146,נתניה,נתניה,2020-02-27נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-27,5,1,19,5,1,-1,petach tikva,-1,5,19,-0.42857142857142855,2.4285714285714284,17.57142857142857,פתח תקווה,פתח תקווה,2020-02-27פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-27,4,5,21,1,1,0,ramla,0,4,21,-0.2857142857142857,5,15.999999999999998,רמלה,רמלה,2020-02-27רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-27,2,4,13,2,1,0,rehovot,0,2,13,-0.2857142857142857,1.8571428571428568,18.14285714285714,רחובות,רחובות,2020-02-27רחובות,NA
IL,Israel,Haifa District,NA,NA,IL-HA,NA,2020-02-27,3,3,26,5,0,-1,haifa-district,-1,3,26,-0.42857142857142855,1.8571428571428572,20,haifa-district,אזור חיפה,2020-02-27haifa-district,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-27,5,1,21,8,1,-1,hadera,-1,5,21,-0.5714285714285714,5.142857142857143,23.857142857142858,חדרה,חדרה,2020-02-27חדרה,NA
IL,Israel,Haifa District,NA,NA,NA,NA,2020-02-27,2,2,31,3,0,0,haifa,0,2,31,-0.2857142857142857,-0.4285714285714287,17.857142857142858,חיפה,חיפה,2020-02-27חיפה,NA
IL,Israel,Jerusalem District,NA,NA,IL-JM,NA,2020-02-27,2,0,14,3,0,-1,jerusalem,-1,2,14,-0.28571428571428564,3.4285714285714284,15.285714285714285,ירושלים,ירושלים,2020-02-27ירושלים,NA
IL,Israel,North District,NA,NA,IL-Z,NA,2020-02-27,7,3,43,4,0,-1,north,-1,7,43,-0.5714285714285714,5.428571428571428,33.857142857142854,north,אזור צפון,2020-02-27north,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-27,7,2,35,5,0,-1,akko,-1,7,35,-0.5714285714285714,4.857142857142857,27.857142857142854,עכו,עכו,2020-02-27עכו,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-27,9,NA,89,12,1,-2,golan,-2,9,89,NA,12.285714285714283,47.57142857142857,קצרין,קצרין,2020-02-27קצרין,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-27,4,2,29,4,1,-1,kinneret,-1,4,29,-0.5714285714285714,9.714285714285715,41,טבריה,טבריה,2020-02-27טבריה,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-27,11,10,58,10,0,-1,tzfat,-1,11,58,NA,5.999999999999999,40.57142857142857,צפת,צפת,2020-02-27צפת,NA
IL,Israel,North District,NA,NA,NA,NA,2020-02-27,4,2,21,3,-1,-1,yizrael,-1,4,21,-0.42857142857142855,4.285714285714286,22.14285714285714,עפולה,עפולה,2020-02-27עפולה,NA
IL,Israel,South District,NA,NA,IL-D,NA,2020-02-27,5,2,20,4,0,0,south,0,5,20,0.28571428571428575,3.428571428571428,17.285714285714285,south,אזור דרום,2020-02-27south,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-27,3,2,13,4,0,0,ashkelon,0,3,13,0.8571428571428571,0.8571428571428568,14.14285714285714,אשקלון,אשקלון,2020-02-27אשקלון,NA
IL,Israel,South District,NA,NA,NA,NA,2020-02-27,8,4,25,5,0,0,be'er-sheva,0,8,25,5.551115123125783e-17,5.57142857142857,23.428571428571427,באר שבע,באר שבע,2020-02-27באר שבע,NA
IL,Israel,Tel Aviv District,NA,NA,IL-TA,NA,2020-02-27,4,6,22,3,0,0,tlv,0,4,22,-0.14285714285714285,4.285714285714285,23.428571428571427,תל אביב-יפו,תל אביב-יפו,2020-02-27תל אביב-יפו,NA
IL,Israel,NA,NA,NA,NA,NA,2020-02-28,7,5,81,11,4,-2,israel,-2,7,81,1.2857142857142856,7.857142857142857,36,israel,ישראל,2020-02-28israel,NA
IL,Israel,Center District,NA,NA,IL-M,NA,2020-02-28,6,5,83,9,2,-1,center,-1,6,83,1.5714285714285716,7.857142857142856,38.28571428571428,center,אזור מרכז,2020-02-28center,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-28,5,3,92,11,3,-2,hasharon,-2,5,92,1.1428571428571428,11.714285714285712,54.71428571428571,נתניה,נתניה,2020-02-28נתניה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-28,5,2,59,12,2,-1,petach tikva,-1,5,59,1.5714285714285716,5.857142857142856,35.142857142857146,פתח תקווה,פתח תקווה,2020-02-28פתח תקווה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-28,8,6,64,6,3,-1,ramla,-1,8,64,1.8571428571428572,8.285714285714285,34.28571428571428,רמלה,רמלה,2020-02-28רמלה,NA
IL,Israel,Center District,NA,NA,NA,NA,2020-02-28,4,3,77,10,1,-1,rehovot,-1,4,77,1.7142857142857144,7.1428571428571415,33.57142857142857,רחובות,רחובות,2020-02-28רחובות,NA
